epoch,accuracy,loss,val_accuracy,val_loss
29,0.42380592226982117,1.4300694465637207,0.42331287264823914,1.4436630010604858
30,0.45185747742652893,1.4044677019119263,0.4509202539920807,1.3952945470809937
31,0.4329037070274353,1.3940458297729492,0.48466256260871887,1.3833856582641602
32,0.4457922577857971,1.3813292980194092,0.4631901979446411,1.3587229251861572
33,0.47536012530326843,1.3734679222106934,0.5030674934387207,1.367142677307129
34,0.4457922577857971,1.367588758468628,0.39263802766799927,1.4696775674819946
35,0.46095526218414307,1.3590152263641357,0.47852760553359985,1.3361910581588745
36,0.4465504288673401,1.3828580379486084,0.493865042924881,1.3493911027908325
37,0.4624715745449066,1.3439061641693115,0.5061349868774414,1.3022102117538452
38,0.45792266726493835,1.3457825183868408,0.4907975494861603,1.302111268043518
39,0.4867323637008667,1.331912636756897,0.47546011209487915,1.359654426574707
40,0.48900681734085083,1.3145281076431274,0.4877300560474396,1.4794597625732422
41,0.4821834862232208,1.3118325471878052,0.46625766158103943,1.3236457109451294
42,0.47839272022247314,1.288328766822815,0.493865042924881,1.2329370975494385
43,0.4730856716632843,1.3011014461517334,0.4969325065612793,1.2835948467254639
44,0.49128127098083496,1.2848175764083862,0.46625766158103943,1.2878867387771606
45,0.4965883195400238,1.266101598739624,0.5030674934387207,1.2633010149002075
46,0.4935557246208191,1.261778712272644,0.5153374075889587,1.2572518587112427
47,0.4738438129425049,1.2673146724700928,0.512269914150238,1.2346978187561035
48,0.5117513537406921,1.2543479204177856,0.5092024803161621,1.2432286739349365
49,0.5132676362991333,1.228008508682251,0.5368098020553589,1.205733299255371
50,0.4996209144592285,1.2513806819915771,0.493865042924881,1.242182970046997
51,0.49128127098083496,1.2373474836349487,0.493865042924881,1.2516956329345703
52,0.5178165435791016,1.221065878868103,0.5030674934387207,1.1901483535766602
53,0.4996209144592285,1.2315667867660522,0.493865042924881,1.265958309173584
54,0.5314632058143616,1.1905205249786377,0.5153374075889587,1.1996042728424072
55,0.5163002014160156,1.2010011672973633,0.5,1.2272183895111084
56,0.5178165435791016,1.1808897256851196,0.46625766158103943,1.319491982460022
57,0.5200909972190857,1.207787036895752,0.15950919687747955,9.960164070129395
58,0.4973464608192444,1.1971435546875,0.5,1.1927237510681152
59,0.5193328261375427,1.1858397722244263,0.5276073813438416,1.180169701576233
60,0.524639904499054,1.1630243062973022,0.5092024803161621,1.2272851467132568
61,0.5269143581390381,1.171565055847168,0.546012282371521,1.1960617303848267
62,0.5291887521743774,1.1652358770370483,0.5061349868774414,1.2111964225769043
63,0.5223654508590698,1.1534696817398071,0.5490797758102417,1.1535857915878296
64,0.5451099276542664,1.1334543228149414,0.5368098020553589,1.1420763731002808
65,0.5443517565727234,1.1542888879776,0.5521472096443176,1.134519100189209
66,0.538286566734314,1.1254152059555054,0.5092024803161621,1.1428451538085938
67,0.5458680987358093,1.125838279724121,0.5214723944664001,1.2103657722473145
68,0.5458680987358093,1.1195087432861328,0.5398772954940796,1.17112135887146
69,0.5405610203742981,1.1279348134994507,0.5552147030830383,1.1072964668273926
70,0.5489006638526917,1.1056456565856934,0.5613496899604797,1.1103336811065674
71,0.5572403073310852,1.0936583280563354,0.546012282371521,1.1172200441360474
72,0.5746777653694153,1.0935200452804565,0.5490797758102417,1.1580947637557983
73,0.5481425523757935,1.107895016670227,0.5613496899604797,1.1298402547836304
74,0.5473843812942505,1.0773080587387085,0.5398772954940796,1.153100848197937
75,0.5648218393325806,1.0889854431152344,0.546012282371521,1.1020082235336304
76,0.5686125755310059,1.072740077972412,0.5674846768379211,1.0849924087524414
77,0.5731614828109741,1.0697060823440552,0.5429447889328003,1.0612136125564575
78,0.556482195854187,1.0641309022903442,0.5552147030830383,1.0886896848678589
79,0.5784685611724854,1.0603303909301758,0.5368098020553589,1.0752499103546143
80,0.5792266726493835,1.036802887916565,0.5,1.1292742490768433
81,0.5959059596061707,1.0261120796203613,0.5858895778656006,1.1293001174926758
82,0.5913571119308472,1.0373479127883911,0.5398772954940796,1.2033772468566895
83,0.5792266726493835,1.04193115234375,0.5736196041107178,1.0765317678451538
84,0.5830174088478088,1.0242600440979004,0.5613496899604797,1.0762234926223755
85,0.5739196538925171,1.036022424697876,0.5950919985771179,1.0729451179504395
86,0.5883244872093201,1.01217520236969,0.546012282371521,1.108170986175537
87,0.5996967554092407,0.9957886934280396,0.5858895778656006,1.041609764099121
88,0.5807430148124695,1.0079952478408813,0.5613496899604797,1.0938783884048462
89,0.5815011262893677,0.9998669028282166,0.5398772954940796,1.1544342041015625
90,0.585291862487793,1.0088245868682861,0.5521472096443176,1.056563138961792
91,0.6087945699691772,0.9716214537620544,0.5613496899604797,1.0547709465026855
92,0.589082658290863,0.9874207377433777,0.5736196041107178,1.0430150032043457
93,0.6125853061676025,0.9753533601760864,0.5828220844268799,1.0625170469284058
94,0.6133434176445007,0.9712483882904053,0.5705521702766418,1.0841007232666016
95,0.603487491607666,0.957109272480011,0.5613496899604797,1.1144095659255981
96,0.6345716714859009,0.9486644864082336,0.5889570713043213,1.075930118560791
97,0.6110689640045166,0.9881761074066162,0.5766870975494385,1.0224881172180176
98,0.6171342134475708,0.9374529123306274,0.558282196521759,1.0427030324935913
99,0.6338135004043579,0.9245185256004333,0.5858895778656006,1.0754972696304321
