epoch,accuracy,loss,val_accuracy,val_loss
30,0.3934799134731293,1.4802939891815186,0.39263802766799927,1.4545238018035889
31,0.4184988737106323,1.4601271152496338,0.38650307059288025,1.4796669483184814
32,0.4056103229522705,1.4672205448150635,0.46625766158103943,1.3991483449935913
33,0.42456406354904175,1.4379757642745972,0.3742331266403198,1.4182767868041992
34,0.436694473028183,1.4260233640670776,0.42944785952568054,1.3794883489608765
35,0.4298711121082306,1.4199742078781128,0.4509202539920807,1.414433479309082
36,0.4268385171890259,1.4070887565612793,0.48466256260871887,1.3821344375610352
37,0.4556482136249542,1.4001494646072388,0.4570552110671997,1.386623501777649
38,0.4632297158241272,1.3882944583892822,0.4171779155731201,1.410364031791687
39,0.44427597522735596,1.4107065200805664,0.38650307059288025,1.4822028875350952
40,0.45868080854415894,1.379014492034912,0.453987717628479,1.3252408504486084
41,0.47460198402404785,1.3557963371276855,0.48159509897232056,1.317041039466858
42,0.4723275303840637,1.3514891862869263,0.43865031003952026,1.4149540662765503
43,0.4639878571033478,1.3523366451263428,0.46932515501976013,1.3337905406951904
44,0.4670204818248749,1.3283461332321167,0.4601227045059204,1.3607814311981201
45,0.4723275303840637,1.353248953819275,0.4631901979446411,1.3135954141616821
46,0.483699768781662,1.342413067817688,0.493865042924881,1.3255515098571777
47,0.5011371970176697,1.303287386894226,0.5276073813438416,1.2754998207092285
48,0.4943138659000397,1.3241242170333862,0.5214723944664001,1.292527198791504
49,0.49507203698158264,1.2907449007034302,0.4570552110671997,1.2991259098052979
50,0.48824867606163025,1.2963013648986816,0.48466256260871887,1.274690866470337
51,0.49203941226005554,1.299731731414795,0.43865031003952026,1.3349202871322632
52,0.49886277318000793,1.2762492895126343,0.5,1.236886739730835
53,0.483699768781662,1.2807931900024414,0.42944785952568054,1.2994850873947144
54,0.4829416275024414,1.254801630973816,0.4601227045059204,1.2556476593017578
55,0.49886277318000793,1.2451695203781128,0.4877300560474396,1.2409472465515137
56,0.5125094652175903,1.2400991916656494,0.48466256260871887,1.2926030158996582
57,0.5026535391807556,1.2420624494552612,0.4969325065612793,1.2749149799346924
58,0.4768764078617096,1.2661776542663574,0.5306748747825623,1.2212706804275513
59,0.5049279928207397,1.2395861148834229,0.4877300560474396,1.2443119287490845
60,0.5276724696159363,1.21147882938385,0.5153374075889587,1.2294926643371582
61,0.5200909972190857,1.2126070261001587,0.47239264845848083,1.2352064847946167
62,0.523123562335968,1.1963025331497192,0.493865042924881,1.2339898347854614
63,0.524639904499054,1.1898560523986816,0.5368098020553589,1.1754885911941528
64,0.5223654508590698,1.1854462623596191,0.5184049010276794,1.1689509153366089
65,0.5314632058143616,1.1843452453613281,0.47239264845848083,1.2192790508270264
66,0.5367702841758728,1.1809571981430054,0.5092024803161621,1.1891051530838013
67,0.5299469232559204,1.1598018407821655,0.512269914150238,1.154362678527832
68,0.5375284552574158,1.1559728384017944,0.5,1.1796714067459106
69,0.5519332885742188,1.1501781940460205,0.5184049010276794,1.1810492277145386
70,0.5511751174926758,1.1364848613739014,0.5429447889328003,1.2156658172607422
71,0.5405610203742981,1.1359647512435913,0.5306748747825623,1.1367751359939575
72,0.5519332885742188,1.1168081760406494,0.46932515501976013,1.2573511600494385
73,0.5375284552574158,1.151441216468811,0.5490797758102417,1.1794209480285645
74,0.556482195854187,1.1327848434448242,0.5521472096443176,1.1445308923721313
75,0.5526914596557617,1.108012318611145,0.5061349868774414,1.2202999591827393
76,0.5610311031341553,1.0948476791381836,0.5521472096443176,1.1172277927398682
77,0.5595147609710693,1.0914195775985718,0.5245398879051208,1.100058674812317
78,0.556482195854187,1.1021089553833008,0.4877300560474396,1.1913833618164062
79,0.5648218393325806,1.0799702405929565,0.4907975494861603,1.2420076131820679
80,0.5686125755310059,1.0658190250396729,0.5,1.2311053276062012
81,0.5526914596557617,1.0794017314910889,0.5306748747825623,1.1842910051345825
82,0.5481425523757935,1.1011245250701904,0.512269914150238,1.1875865459442139
83,0.5617892146110535,1.0707712173461914,0.558282196521759,1.1214330196380615
84,0.5693707466125488,1.0520342588424683,0.5398772954940796,1.0990921258926392
85,0.5655800104141235,1.0598649978637695,0.5245398879051208,1.1387022733688354
86,0.5769522190093994,1.0575183629989624,0.5368098020553589,1.1270654201507568
87,0.5731614828109741,1.044184923171997,0.5950919985771179,1.1001815795898438
88,0.6019712090492249,1.0308254957199097,0.5766870975494385,1.0847415924072266
89,0.5883244872093201,1.0170670747756958,0.5306748747825623,1.0942472219467163
90,0.5815011262893677,1.0323173999786377,0.546012282371521,1.1205520629882812
91,0.5868082046508789,1.0287010669708252,0.5674846768379211,1.120245099067688
92,0.5875663161277771,1.0094497203826904,0.5858895778656006,1.0861053466796875
93,0.5951478481292725,1.0032953023910522,0.5736196041107178,1.0703496932983398
94,0.5959059596061707,1.000563621520996,0.5766870975494385,1.1085470914840698
95,0.5784685611724854,1.0139975547790527,0.5398772954940796,1.086669683456421
96,0.5837755799293518,1.0074517726898193,0.5950919985771179,1.0438587665557861
97,0.5943896770477295,0.9875009059906006,0.5705521702766418,1.0541636943817139
98,0.6065201163291931,0.9633201360702515,0.5674846768379211,1.021491527557373
99,0.5966641306877136,0.9837821125984192,0.5644171833992004,1.0486254692077637
100,0.5981804132461548,0.9652236700057983,0.5644171833992004,1.0507069826126099
101,0.6050037741661072,0.9624251127243042,0.5889570713043213,1.0214473009109497
102,0.6171342134475708,0.9576627016067505,0.5766870975494385,1.0994646549224854
103,0.5981804132461548,0.983340859413147,0.558282196521759,1.0353894233703613
104,0.6163760423660278,0.947128176689148,0.5950919985771179,1.066702961921692
105,0.6095526814460754,0.9528986215591431,0.558282196521759,1.0186361074447632
106,0.6156178712844849,0.9475511312484741,0.5644171833992004,1.068658709526062
107,0.6262319684028625,0.9371291399002075,0.5858895778656006,1.0646783113479614
108,0.6080363988876343,0.947459876537323,0.5674846768379211,1.0576093196868896
109,0.6163760423660278,0.9491803646087646,0.5613496899604797,1.076856017112732
110,0.6224412322044373,0.9294462203979492,0.5613496899604797,1.0521693229675293
111,0.617892324924469,0.9145855903625488,0.5552147030830383,1.0196540355682373
112,0.6307808756828308,0.8993025422096252,0.6073619723320007,1.040684461593628
113,0.6413949728012085,0.9118439555168152,0.5521472096443176,1.0442595481872559
114,0.6345716714859009,0.8977622985839844,0.5521472096443176,1.086508870124817
115,0.6156178712844849,0.9089149236679077,0.5766870975494385,0.9973873496055603
116,0.6353297829627991,0.9050887227058411,0.5306748747825623,1.1410603523254395
117,0.6163760423660278,0.9133670926094055,0.5858895778656006,1.06723153591156
118,0.636087954044342,0.9065766930580139,0.5858895778656006,1.0570610761642456
119,0.6482183337211609,0.8940171599388123,0.60429447889328,1.0215123891830444
120,0.6611068844795227,0.8669450283050537,0.5398772954940796,1.1439177989959717
121,0.6527672410011292,0.8647722005844116,0.6134969592094421,1.065303921699524
122,0.6376042366027832,0.8804839253425598,0.5981594920158386,1.0181238651275635
123,0.6482183337211609,0.8603854179382324,0.5797545909881592,1.009244441986084
124,0.6550416946411133,0.8566128015518188,0.5613496899604797,1.0895799398422241
125,0.636087954044342,0.8903865218162537,0.6134969592094421,1.0313177108764648
126,0.6520090699195862,0.8619998097419739,0.5828220844268799,1.0345277786254883
127,0.6671720743179321,0.8462221026420593,0.5644171833992004,1.072200894355774
128,0.6595906019210815,0.85103440284729,0.6012269854545593,1.0223122835159302
129,0.6641395092010498,0.8492037653923035,0.5613496899604797,1.05832839012146
130,0.6603487730026245,0.8551231026649475,0.5552147030830383,1.0378700494766235
131,0.6542835235595703,0.8445022106170654,0.6073619723320007,0.9906497597694397
132,0.6603487730026245,0.8321000933647156,0.5828220844268799,1.039040207862854
133,0.6762698888778687,0.8123469352722168,0.5674846768379211,1.0844721794128418
134,0.6633813381195068,0.8343244194984436,0.5674846768379211,1.035876989364624
135,0.6686884164810181,0.8048781752586365,0.546012282371521,1.0974215269088745
136,0.6853677034378052,0.8005473613739014,0.592024564743042,1.0443223714828491
137,0.6618650555610657,0.827224612236023,0.5705521702766418,1.0430431365966797
138,0.6876421570777893,0.7967944145202637,0.558282196521759,1.0704352855682373
139,0.6755117774009705,0.8119102120399475,0.6073619723320007,0.9856301546096802
140,0.6732373237609863,0.8008926510810852,0.5736196041107178,1.123690128326416
141,0.6686884164810181,0.7939624190330505,0.6165643930435181,1.008885383605957
142,0.6853677034378052,0.7820903062820435,0.6134969592094421,1.0030274391174316
143,0.6891584396362305,0.7826584577560425,0.5950919985771179,0.9900224208831787
144,0.6671720743179321,0.8093546628952026,0.5552147030830383,1.0398703813552856
145,0.7103866338729858,0.7643909454345703,0.6165643930435181,0.9906134009361267
146,0.6823350787162781,0.7732847929000854,0.558282196521759,1.092214822769165
147,0.7020469903945923,0.7761098742485046,0.5245398879051208,1.189034342765808
148,0.6914328932762146,0.7647681832313538,0.6165643930435181,0.9786852598190308
149,0.7179681658744812,0.7460816502571106,0.6073619723320007,0.9893689155578613
150,0.7050796151161194,0.7516469955444336,0.5766870975494385,1.0613876581192017
151,0.7088703513145447,0.7396429181098938,0.592024564743042,1.006628394126892
152,0.7012888789176941,0.7572324872016907,0.5981594920158386,0.9774966835975647
153,0.6967399716377258,0.7673825621604919,0.5552147030830383,1.0323418378829956
154,0.7202426195144653,0.7260165810585022,0.5705521702766418,1.0399808883666992
155,0.7247915267944336,0.7195640802383423,0.6226993799209595,1.0114713907241821
156,0.698256254196167,0.758131206035614,0.5092024803161621,1.3908840417861938
157,0.7088703513145447,0.7223021388053894,0.5644171833992004,1.0105130672454834
158,0.7028051614761353,0.7477238178253174,0.5214723944664001,1.1247433423995972
159,0.7134192585945129,0.7263434529304504,0.60429447889328,0.9729613065719604
160,0.7293404340744019,0.6960927844047546,0.5736196041107178,1.0226774215698242
161,0.7422289848327637,0.6843304634094238,0.5828220844268799,0.9961268901824951
162,0.7012888789176941,0.737909197807312,0.5950919985771179,1.0521495342254639
163,0.7384381890296936,0.6976796984672546,0.6073619723320007,1.0368788242340088
164,0.7300985455513,0.6969719529151917,0.5981594920158386,0.9892829060554504
165,0.7429870963096619,0.6735116839408875,0.5981594920158386,1.0783189535140991
166,0.7285822629928589,0.6760497689247131,0.5398772954940796,1.0692789554595947
167,0.7202426195144653,0.6921243071556091,0.5828220844268799,1.0144767761230469
168,0.7225170731544495,0.6907702088356018,0.558282196521759,1.0939499139785767
169,0.7338892817497253,0.681445300579071,0.6380367875099182,0.9508514404296875
170,0.7179681658744812,0.6967463493347168,0.5644171833992004,0.9940550923347473
171,0.7346474528312683,0.6775281429290771,0.5950919985771179,0.9890371561050415
172,0.731614887714386,0.6835016012191772,0.5889570713043213,1.012825846672058
173,0.7285822629928589,0.6680145263671875,0.5858895778656006,1.0002377033233643
174,0.7407126426696777,0.6560848951339722,0.5950919985771179,0.9995933771133423
175,0.7558756470680237,0.6421960592269897,0.5889570713043213,1.051642656326294
176,0.7604245543479919,0.6346206068992615,0.5736196041107178,1.0271538496017456
177,0.745261549949646,0.6540665626525879,0.6380367875099182,0.9735817909240723
178,0.7346474528312683,0.6570535898208618,0.6134969592094421,1.0008467435836792
179,0.7346474528312683,0.6631656885147095,0.6104294657707214,1.0538831949234009
180,0.7536011934280396,0.6267641186714172,0.558282196521759,1.041406512260437
181,0.7702805399894714,0.6147215962409973,0.5950919985771179,1.002877116203308
182,0.7596664428710938,0.6280747652053833,0.6134969592094421,0.9745569229125977
183,0.7558756470680237,0.6339696049690247,0.6012269854545593,0.9763585925102234
184,0.7528430819511414,0.6293182969093323,0.5950919985771179,1.0006520748138428
185,0.7581501007080078,0.6084524989128113,0.5889570713043213,1.0044060945510864
186,0.7551175355911255,0.648163914680481,0.6073619723320007,0.9999378323554993
187,0.745261549949646,0.6416287422180176,0.5674846768379211,1.0402241945266724
188,0.7558756470680237,0.6289350986480713,0.5674846768379211,1.0991593599319458
189,0.7384381890296936,0.6429580450057983,0.60429447889328,1.071732759475708
190,0.7619408369064331,0.6054480671882629,0.6196318864822388,0.9921405911445618
191,0.777103841304779,0.5839412212371826,0.6319018602371216,0.9674516916275024
192,0.7695223689079285,0.5733093619346619,0.5950919985771179,1.0090148448944092
193,0.7793782949447632,0.580064594745636,0.6073619723320007,0.9624290466308594
194,0.7725549936294556,0.5825669169425964,0.5797545909881592,1.0508791208267212
195,0.7604245543479919,0.6006631851196289,0.6226993799209595,0.9937289357185364
196,0.7824109196662903,0.5698897242546082,0.5889570713043213,1.0534849166870117
197,0.7717968225479126,0.5745992660522461,0.592024564743042,1.0810457468032837
198,0.778620183467865,0.5779493451118469,0.5766870975494385,1.0299878120422363
199,0.7740712761878967,0.5689775943756104,0.650306761264801,0.9556552171707153
200,0.7740712761878967,0.5758491158485413,0.6165643930435181,0.9763619899749756
201,0.7854435443878174,0.5576761364936829,0.5981594920158386,0.9869358539581299
202,0.7854435443878174,0.5511979460716248,0.5736196041107178,1.0110580921173096
203,0.7839272022247314,0.54083651304245,0.6226993799209595,0.9536176919937134
204,0.7990902066230774,0.5243175625801086,0.6196318864822388,0.9752569794654846
205,0.7710386514663696,0.5423861145973206,0.5981594920158386,1.0031318664550781
206,0.7884761095046997,0.5486559271812439,0.6165643930435181,1.0097670555114746
207,0.7899923920631409,0.538490355014801,0.6134969592094421,1.0536988973617554
208,0.8043972849845886,0.5320799946784973,0.5858895778656006,1.0205100774765015
209,0.8066717386245728,0.5273928642272949,0.6165643930435181,1.0226861238479614
210,0.8225928544998169,0.5030195116996765,0.6226993799209595,1.0178102254867554
211,0.8081880211830139,0.5097585320472717,0.6165643930435181,0.980216920375824
212,0.7968157529830933,0.5180803537368774,0.6257668733596802,1.0517911911010742
213,0.811220645904541,0.499769926071167,0.6073619723320007,1.1372566223144531
214,0.8013646602630615,0.5178884863853455,0.6165643930435181,1.0738804340362549
215,0.8036391139030457,0.49833670258522034,0.5889570713043213,1.0287717580795288
216,0.8036391139030457,0.5005968809127808,0.6411042809486389,0.9742019772529602
217,0.8119787573814392,0.484195351600647,0.6288343667984009,0.9716309309005737
218,0.8172858357429504,0.4758697748184204,0.5858895778656006,1.0737651586532593
219,0.8127369284629822,0.50111985206604,0.5705521702766418,1.1034188270568848
220,0.7945412993431091,0.515916109085083,0.6165643930435181,1.0026321411132812
221,0.8127369284629822,0.48250752687454224,0.6226993799209595,1.0389512777328491
222,0.8218347430229187,0.4642280638217926,0.6104294657707214,1.0056525468826294
223,0.8119787573814392,0.49394577741622925,0.6012269854545593,1.038622498512268
224,0.8142532110214233,0.46806496381759644,0.6319018602371216,0.9919822812080383
225,0.8301743865013123,0.45584067702293396,0.6226993799209595,1.0525710582733154
226,0.8225928544998169,0.4591096043586731,0.6533742547035217,0.990083634853363
227,0.8324488401412964,0.4500914216041565,0.5981594920158386,1.1427067518234253
228,0.8332069516181946,0.44997015595436096,0.6257668733596802,0.9744459986686707
229,0.8233510255813599,0.4709363877773285,0.6196318864822388,0.993960440158844
230,0.8195602893829346,0.4663964807987213,0.6226993799209595,1.0303796529769897
231,0.8180439472198486,0.46080178022384644,0.6411042809486389,1.0450034141540527
232,0.8377558588981628,0.4352726638317108,0.6472392678260803,1.0388753414154053
233,0.8097043037414551,0.4775712192058563,0.5828220844268799,1.0243386030197144
234,0.8119787573814392,0.46568769216537476,0.6012269854545593,1.0468506813049316
235,0.8438210487365723,0.4256761968135834,0.6595091819763184,0.9871286153793335
236,0.8316906690597534,0.4382585287094116,0.6134969592094421,1.002419352531433
237,0.8271417617797852,0.4397704303264618,0.6196318864822388,0.991382896900177
238,0.8218347430229187,0.4453551173210144,0.6257668733596802,0.9805095791816711
239,0.8438210487365723,0.41711753606796265,0.6564416885375977,0.9578300714492798
240,0.8225928544998169,0.4372057318687439,0.6104294657707214,1.1032531261444092
241,0.8506444096565247,0.42567214369773865,0.6165643930435181,1.0135791301727295
242,0.8460955023765564,0.4121251404285431,0.650306761264801,0.9801238775253296
243,0.8468536734580994,0.39145177602767944,0.6411042809486389,0.952983558177948
244,0.8324488401412964,0.44020724296569824,0.6134969592094421,1.142712950706482
245,0.8445792198181152,0.41750767827033997,0.6380367875099182,1.0009160041809082
246,0.8438210487365723,0.39987561106681824,0.5705521702766418,1.133848786354065
247,0.8301743865013123,0.41594210267066956,0.6319018602371216,1.018957495689392
248,0.8407884836196899,0.39506417512893677,0.6411042809486389,0.9739853739738464
249,0.8369977474212646,0.4033202528953552,0.6533742547035217,1.0086249113082886
